DATE,NO,SI_NO,CLIENT_NAME,TOTAL_AMOUNT,MATCH_LEVEL,MATCHED_SAASANT_INDEX,MATCH_TYPE
2024-05-31,726296,373135.0,AQUA MACCSAVE WS,550.0,,,
2024-05-31,726297,370167.0,PARAÑAQUE DOCTORS HOSPITAL,1500.0,,,
2024-05-31,726298,373594.0,SOUTH IMUS SPECIALIST HOSPITAL,1500.0,,,
2024-05-31,3632,,AQUA DE BAILEN WRS,500.0,,,
2024-05-31,3633,,RH2O WRS,500.0,,,
2024-05-31,3635,,AQUA JAZE PDW,400.0,,,
2024-05-31,3636,373147.0,AQUA SERV,400.0,,,
2024-05-31,3637,373141.0,8 GLASSES WATER,400.0,,,
2024-05-31,3639,364677.0,JREC ELASIGUE WRS,300.0,,,
2024-05-31,3641,365924.0,JREC ELASIGUE WRS,300.0,,,
2024-05-31,3642,368942.0,ALKALINE,400.0,,,
2024-05-31,3643,373142.0,MIAMI NICE,400.0,,,
2024-05-31,3644,373180.0,WATER THERAPY,400.0,,,
2024-05-31,3645,373157.0,GALLUZ PDW,400.0,,,
2024-05-31,3646,373159.0,BERT & KRISTINE WRS,400.0,,,
2024-05-31,3647,373153.0,WATER FOR LESS,400.0,,,
2024-05-31,3648,373145.0,KRAM WRS,400.0,,,
2024-05-31,3649,373154.0,GRITTLE DROP,400.0,,,
2024-05-31,3650,373150.0,ZEALGA WS,400.0,,,
2024-05-31,4699,,DAITRIX WATER REFILLING STATION,2500.0,,,
2024-05-31,4700,,MARKASSEY WATER STATION,2000.0,,,
2024-05-31,2796,373289.0,AQUA SERV NEW ANTIPOLO,500.0,,,
2024-05-31,3427,373365.0,KC'S CLEAN/CLEAR,300.0,,,
2024-05-31,3428,373297.0,RZMA WRS,250.0,,,
2024-05-31,3429,373310.0,BLESSING BITS WATER,250.0,,,
2024-05-31,3431,374351.0,TMG EXPRESS,1100.0,,,
2024-05-31,3432,373097.0,ZENDROSA FOOD CORP.,700.0,,,
2024-05-31,3433,373089.0,AQUA TRESE HEALTHY DRINKING,500.0,,,
2024-05-31,3434,374167.0,PASIG DOCTOR'S MEDICAL CENTER,9000.0,,,
2024-05-31,3435,,MOS BURGER,700.0,,,
2024-05-31,1443,,DWYANE XAVIER WATER REFILIING STATION,400.0,,,
2024-05-31,1446,373299.0,PUREWELL AQUA REFILLING,270.0,,,
2024-05-31,1447,373301.0,MAREUF ENTERPRISES,270.0,,,
2024-05-31,1448,373293.0,AQUA SERV MAIN ST.,300.0,,,
2024-05-31,1449,373295.0,AQUA CASCANDIA,300.0,,,
2024-05-31,1450,373296.0,JARV WRS,270.0,,,
2024-05-31,2295,372585.0,UNCLE JOHN'S - CYBERGATE 1,350.0,,,
2024-05-31,2296,372587.0,SUBWAY RESTAURANT CYBERGATE,700.0,,,
2024-05-31,2297,372586.0,UNCLE JOHN'S - CYBERGATE 3,350.0,,,
2024-05-31,2298,372597.0,BANAPPLE,750.0,,,
2024-05-31,2141,373192.0,GERMINO ICE COMPANY INC,400.0,,,
2024-05-31,2142,373193.0,GERMINO ICE COMPANY INC PLANT 2,200.0,,,
2024-05-31,2143,373206.0,ALL DAY RETAIL CONCEPTS INC,500.0,,,
2024-05-31,2144,,MARITES LI AQUA RPWS,400.0,,,
2024-05-31,2145,373202.0,LOZENDO WRS,400.0,,,
2024-05-31,2146,374585.0,LOZENDO WRS,1800.0,,,
2024-05-31,2147,373205.0,ALL DAY RETAIL CONCEPTS INC,500.0,,,
2024-05-31,2148,373198.0,MARGAJAS WATER,400.0,,,
2024-05-31,2149,374584.0,MARGAJAS WATER,1800.0,,,
2024-05-31,2150,374583.0,WILVIC WS,800.0,,,
2024-05-31,2279,374582.0,AQUA DROPS WRS,1800.0,,,
2024-05-31,2286,373204.0,JHONA & JHAYRICK WRS,1800.0,,,
2024-05-31,2291,374877.0,AQUA DAR WATER TECH CTR,1800.0,,,
2024-05-31,2292,373201.0,AQUA DAR WATER TECH CTR,400.0,,,
2024-05-31,2074,373751.0,AMBER DEW WATER REFILLING STATION,550.0,,,
2024-05-31,2075,373755.0,RALREN PURIFIED DRINKING WATER,550.0,,,
2024-05-31,2076,368960.0,RALREN PURIFIED DRINKING WATER,550.0,,,
2024-05-31,2077,373745.0,TADECO MINT MINERAL WATER,550.0,,,
2024-05-31,3230,346544.0,EVANGELISTA MEDICAL & SPECIALTY HOSPITAL,8820.0,,,
2024-05-31,3231,349711.0,FMC RENAL CARE CORP.,1960.0,,,
2024-05-31,3232,356390.0,FMC RENAL CARE CORP.,980.0,,,
2024-05-31,3233,361165.0,FMC RENAL CARE CORP.,980.0,,,
2024-05-31,3234,364779.0,FMC RENAL CARE CORP.,980.0,,,
2024-05-31,3235,342411.0,FMC RENAL CARE CORP.,1960.0,,,
2024-05-31,3236,360406.0,ASIA RENAL CARE PHILS. INC.,1470.0,,,
2024-05-31,3237,357072.0,ASIA RENAL CARE PHILS. INC.,1470.0,,,
2024-05-31,3238,358396.0,ASIA RENAL CARE PHILS. INC.,1470.0,,,
2024-05-31,3239,349712.0,ASIA RENAL CARE PHILS. INC.,1470.0,,,
2024-05-31,2777,363045.0,THE AMARYLLIS CONDOMINIUM CORPORATIION,4200.0,,,
2024-05-31,2779,353283.0,THE AMARYLLIS CONDOMINIUM CORPORATIION,4200.0,,,
2024-05-31,2781,361119.0,MEGA GOLDTOWN PAN INC,1450.0,,,
