S.No,QbId,Ref No (Payment No),Payment Date,Customer,Payment method,Deposit To Account Name,Invoice No,Journal No,QB Journal Id,QB Invoice Id,QB Credit Memo Id,Credit Memo No,Amount,Total,Reference No,Memo,Currency Code,Exchange Rate,REFERENCE_NO,TOTAL,CUSTOMER,QB_INVOICE_ID,ORIG_REFERENCE_NO,ORIG_TOTAL,ORIG_CUSTOMER,ORIG_QB_INVOICE_ID,MATCH_LEVEL,MATCHED_CRB_INDEX,MATCH_TYPE
91,149842,,2024-05-08,CHRISTY PURIFIED DRINKING W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36354,,,149814.0,,,600.0,600.0,32145,,PHP,,32145,600.0,CHRISTY PURIFIED DRINKING W.R.S.,149814,32145,600.0,CHRISTY PURIFIED DRINKING W.R.S.,149814.0,,,
92,149843,,2024-05-08,7'S W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36355,,,149815.0,,,600.0,600.0,32146,,PHP,,32146,600.0,7'S W.R.S.,149815,32146,600.0,7'S W.R.S.,149815.0,,,
93,149844,,2024-05-08,JY HEAVENS WELL,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36356,,,149818.0,,,400.0,400.0,32147,,PHP,,32147,400.0,JY HEAVENS WELL,149818,32147,400.0,JY HEAVENS WELL,149818.0,,,
94,149845,,2024-05-08,FRESHDROPS,,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36357,,,149821.0,,,400.0,400.0,32148,,PHP,,32148,400.0,FRESHDROPS,149821,32148,400.0,FRESHDROPS,149821.0,,,
97,149901,,2024-05-07,NORTHZEN VILLAS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36422,,,149896.0,,,1300.0,1300.0,31681,,PHP,,31681,1300.0,NORTHZEN VILLAS,149896,31681,1300.0,NORTHZEN VILLAS,149896.0,,,
98,149902,,2024-05-07,SOUTH FARM,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36421,,,149895.0,,,1300.0,1300.0,31682,,PHP,,31682,1300.0,SOUTH FARM,149895,31682,1300.0,SOUTH FARM,149895.0,,,
99,149903,,2024-05-07,COCO SHED OCEANICA RESORT,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36420,,,149804.0,,,2600.0,2600.0,31683,,PHP,,31683,2600.0,COCO SHED OCEANICA RESORT,149804,31683,2600.0,COCO SHED OCEANICA RESORT,149804.0,,,
100,149904,,2024-05-03,MONOREALTY INC.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36426,,,149900.0,,,4550.0,4550.0,31862,,PHP,,31862,4550.0,MONOREALTY INC.,149900,31862,4550.0,MONOREALTY INC.,149900.0,,,
101,149944,,2024-05-08,AQUABEST,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36379,,,149929.0,,,650.0,650.0,31684,,PHP,,31684,650.0,AQUABEST,149929,31684,650.0,AQUABEST,149929.0,,,
102,149945,,2024-05-08,BRGY HINGOTANAN WEST POTABLE SYSTEM,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36414,,,149931.0,,,4500.0,4500.0,31685,,PHP,,31685,4500.0,BRGY HINGOTANAN WEST POTABLE SYSTEM,149931,31685,4500.0,BRGY HINGOTANAN WEST POTABLE SYSTEM,149931.0,,,
103,149946,,2024-05-08,F & J W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36386,,,149936.0,,,4500.0,4500.0,31686,,PHP,,31686,4500.0,F & J W.R.S.,149936,31686,4500.0,F & J W.R.S.,149936.0,,,
104,149947,,2024-05-08,TRI C W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,,,,,,,4500.0,4500.0,31687,,PHP,,31687,4500.0,TRI C W.R.S.,,31687,4500.0,TRI C W.R.S.,,,,
105,149948,,2024-05-08,LIFE H20 REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,38384,,,149934.0,,,4500.0,4500.0,31688,,PHP,,31688,4500.0,LIFE H20 REFILLING STATION,149934,31688,4500.0,LIFE H20 REFILLING STATION,149934.0,,,
106,149949,,2024-05-08,BREANNA W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,,,,,,,4500.0,4500.0,31689,,PHP,,31689,4500.0,BREANNA W.R.S.,,31689,4500.0,BREANNA W.R.S.,,,,
107,149950,,2024-05-08,CRISLAB W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36382,,,149932.0,,,4500.0,4500.0,31690,,PHP,,31690,4500.0,CRISLAB W.R.S.,149932,31690,4500.0,CRISLAB W.R.S.,149932.0,,,
108,149951,,2024-05-08,J & J,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36387,,,149937.0,,,4500.0,4500.0,31691,,PHP,,31691,4500.0,J & J,149937,31691,4500.0,J & J,149937.0,,,
109,149952,,2024-05-08,G & R WRS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36388,,,149938.0,,,4500.0,4500.0,31692,,PHP,,31692,4500.0,G & R WRS,149938,31692,4500.0,G & R WRS,149938.0,,,
110,149953,,2024-05-08,JMC WRS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36389,,,149939.0,,,4500.0,4500.0,31693,,PHP,,31693,4500.0,JMC WRS,149939,31693,4500.0,JMC WRS,149939.0,,,
111,149954,,2024-05-08,AQUA NATURE W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36390,,,149940.0,,,4500.0,4500.0,31694,,PHP,,31694,4500.0,AQUA NATURE W.R.S.,149940,31694,4500.0,AQUA NATURE W.R.S.,149940.0,,,
112,149955,,2024-05-08,JOKAYLA H2O REFILLING,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36391,,,149941.0,,,4500.0,4500.0,31695,,PHP,,31695,4500.0,JOKAYLA H2O REFILLING,149941,31695,4500.0,JOKAYLA H2O REFILLING,149941.0,,,
113,149956,,2024-05-08,7 ANGELS W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36392,,,149942.0,,,4500.0,4500.0,31696,,PHP,,31696,4500.0,7 ANGELS W.R.S.,149942,31696,4500.0,7 ANGELS W.R.S.,149942.0,,,
114,149957,,2024-05-08,MCDONALDS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36367,,,149911.0,,,2100.0,2100.0,31771,,PHP,,31771,2100.0,MCDONALDS,149911,31771,2100.0,MCDONALDS,149911.0,,,
115,149958,,2024-05-08,GOLDEN ARCHES DEVELOPMENT CORP,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36406,,,149912.0,,,2100.0,2100.0,31772,,PHP,,31772,2100.0,GOLDEN ARCHES DEVELOPMENT CORP,149912,31772,2100.0,GOLDEN ARCHES DEVELOPMENT CORP,149912.0,,,
116,149959,,2024-05-08,AQUA ZY W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36378,,,149928.0,,,400.0,400.0,32288,,PHP,,32288,400.0,AQUA ZY W.R.S.,149928,32288,400.0,AQUA ZY W.R.S.,149928.0,,,
117,149960,,2024-05-08,GOLDEN ARCHES DEVELOPMENT CORP,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36400,,,149906.0,,,2100.0,2100.0,32194,,PHP,,32194,2100.0,GOLDEN ARCHES DEVELOPMENT CORP,149906,32194,2100.0,GOLDEN ARCHES DEVELOPMENT CORP,149906.0,,,
118,149961,,2024-05-08,MCDONALDS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36362,,,149907.0,,,2100.0,2100.0,32195,,PHP,,32195,2100.0,MCDONALDS,149907,32195,2100.0,MCDONALDS,149907.0,,,
119,149962,,2024-05-08,GADC,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36405,,,149908.0,,,1400.0,1400.0,32196,,PHP,,32196,1400.0,GADC,149908,32196,1400.0,GADC,149908.0,,,
120,149963,,2024-05-08,THE CENTER SUITES,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36364,,,149905.0,,,400.0,400.0,32197,,PHP,,32197,400.0,THE CENTER SUITES,149905,32197,400.0,THE CENTER SUITES,149905.0,,,
121,149966,,2024-05-09,GADC,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36370,,,149920.0,,,2100.0,2100.0,31864,,PHP,,31864,2100.0,GADC,149920,31864,2100.0,GADC,149920.0,,,
122,149967,,2024-05-09,APEX SKY INC.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36394,,,149914.0,,,350.0,2450.0,31865-31870,,PHP,,31865-31870,2450.0,APEX SKY INC.,149914,31865-31870,2450.0,APEX SKY INC.,149914.0,,,
123,149967,,,,,,36395,,,149915.0,,,350.0,,,,,,,,,149915,,,,149915.0,,,
124,149967,,,,,,36399,,,149919.0,,,350.0,,,,,,,,,149919,,,,149919.0,,,
125,149967,,,,,,36396,,,149916.0,,,700.0,,,,,,,,,149916,,,,149916.0,,,
126,149967,,,,,,36397,,,149917.0,,,700.0,,,,,,,,,149917,,,,149917.0,,,
127,149968,,2024-05-09,KMC LM INC.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36398,,,149918.0,,,350.0,350.0,31869,,PHP,,31869,350.0,KMC LM INC.,149918,31869,350.0,KMC LM INC.,149918.0,,,
128,149969,,2024-05-09,BO'S TJ TRADING INC,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36409,,,149923.0,,,500.0,500.0,32150,,PHP,,32150,500.0,BO'S TJ TRADING INC,149923,32150,500.0,BO'S TJ TRADING INC,149923.0,,,
129,149970,,2024-05-09,GOOSEN BOYS WATER PURIFICATION SERVICES,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36411,,,149925.0,,,500.0,500.0,32149,,PHP,,32149,500.0,GOOSEN BOYS WATER PURIFICATION SERVICES,149925,32149,500.0,GOOSEN BOYS WATER PURIFICATION SERVICES,149925.0,,,
130,149971,,2024-05-09,SOON RALAP MORRIS WATER LIFE R.S,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36410,,,149924.0,,,500.0,500.0,32285,,PHP,,32285,500.0,SOON RALAP MORRIS WATER LIFE R.S,149924,32285,500.0,SOON RALAP MORRIS WATER LIFE R.S,149924.0,,,
131,149972,,2024-05-09,JOSEPHINE W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36412,,,149926.0,,,500.0,500.0,32286,,PHP,,32286,500.0,JOSEPHINE W.R.S.,149926,32286,500.0,JOSEPHINE W.R.S.,149926.0,,,
132,149973,,2024-05-09,AQUA BUENO W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36413,,,149927.0,,,500.0,500.0,32287,,PHP,,32287,500.0,AQUA BUENO W.R.S.,149927,32287,500.0,AQUA BUENO W.R.S.,149927.0,,,
133,149974,,2024-05-09,DEL'S FOUNTAIN W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36365,,,149909.0,,,650.0,650.0,32501,,PHP,,32501,650.0,DEL'S FOUNTAIN W.R.S.,149909,32501,650.0,DEL'S FOUNTAIN W.R.S.,149909.0,,,
134,149975,,2024-05-09,MM'S W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36366,,,149910.0,,,650.0,650.0,32502,,PHP,,32502,650.0,MM'S W.R.S.,149910,32502,650.0,MM'S W.R.S.,149910.0,,,
135,149976,,2024-05-09,ANNABELLE W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36408,,,149922.0,,,4000.0,4000.0,32451,,PHP,,32451,4000.0,ANNABELLE W.R.S.,149922,32451,4000.0,ANNABELLE W.R.S.,149922.0,,,
136,149977,,2024-05-09,FATHER DAN'S W.R.S,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36407,,,149921.0,,,4000.0,4000.0,32452,,PHP,,32452,4000.0,FATHER DAN'S W.R.S,149921,32452,4000.0,FATHER DAN'S W.R.S,149921.0,,,
137,150171,,2024-05-08,BAGACAWA W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36428,,,150039.0,,,800.0,800.0,32351,,PHP,,32351,800.0,BAGACAWA W.R.S.,150039,32351,800.0,BAGACAWA W.R.S.,150039.0,,,
138,150172,,2024-05-08,FARRAH FAUCET W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36429,,,150040.0,,,800.0,800.0,32352,,PHP,,32352,800.0,FARRAH FAUCET W.R.S.,150040,32352,800.0,FARRAH FAUCET W.R.S.,150040.0,,,
139,150173,,2024-05-08,N2J W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36430,,,150041.0,,,800.0,800.0,32353,,PHP,,32353,800.0,N2J W.R.S.,150041,32353,800.0,N2J W.R.S.,150041.0,,,
140,150174,,2024-05-08,NEAL WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36431,,,150044.0,,,800.0,800.0,32354,,PHP,,32354,800.0,NEAL WATER REFILLING STATION,150044,32354,800.0,NEAL WATER REFILLING STATION,150044.0,,,
141,150175,,2024-05-08,RIZAL WATERWORKS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36433,,,150046.0,,,800.0,800.0,32355,,PHP,,32355,800.0,RIZAL WATERWORKS,150046,32355,800.0,RIZAL WATERWORKS,150046.0,,,
142,150176,,2024-05-08,MFS W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36432,,,150045.0,,,800.0,800.0,32356,,PHP,,32356,800.0,MFS W.R.S.,150045,32356,800.0,MFS W.R.S.,150045.0,,,
143,150177,,2024-05-08,GOYONG W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36434,,,150048.0,,,800.0,800.0,32357,,PHP,,32357,800.0,GOYONG W.R.S.,150048,32357,800.0,GOYONG W.R.S.,150048.0,,,
144,150178,,2024-05-08,PARWASAI WATER WORKS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36435,,,150049.0,,,800.0,800.0,32358,,PHP,,32358,800.0,PARWASAI WATER WORKS,150049,32358,800.0,PARWASAI WATER WORKS,150049.0,,,
145,150179,,2024-05-08,PP ANN W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36436,,,150051.0,,,800.0,800.0,32359,,PHP,,32359,800.0,PP ANN W.R.S.,150051,32359,800.0,PP ANN W.R.S.,150051.0,,,
146,150180,,2024-05-08,AQUA PEÑA,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36437,,,150052.0,,,800.0,800.0,32360,,PHP,,32360,800.0,AQUA PEÑA,150052,32360,800.0,AQUA PEÑA,150052.0,,,
147,150181,,2024-05-08,LEIAN W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36438,,,150054.0,,,800.0,800.0,32361,,PHP,,32361,800.0,LEIAN W.R.S.,150054,32361,800.0,LEIAN W.R.S.,150054.0,,,
148,150182,,2024-05-08,THYOXAV W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36439,,,150055.0,,,800.0,800.0,32362,,PHP,,32362,800.0,THYOXAV W.R.S.,150055,32362,800.0,THYOXAV W.R.S.,150055.0,,,
149,150183,,2024-05-08,RANA W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36440,,,150057.0,,,800.0,800.0,32363,,PHP,,32363,800.0,RANA W.R.S.,150057,32363,800.0,RANA W.R.S.,150057.0,,,
150,150184,,2024-05-08,EEN W.R.S,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36441,,,150058.0,,,800.0,800.0,32364,,PHP,,32364,800.0,EEN W.R.S,150058,32364,800.0,EEN W.R.S,150058.0,,,
151,150185,,2024-05-08,PRWSA,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36442,,,150059.0,,,800.0,800.0,32365,,PHP,,32365,800.0,PRWSA,150059,32365,800.0,PRWSA,150059.0,,,
152,150186,,2024-05-08,KHALIA W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36443,,,150060.0,,,800.0,800.0,32366,,PHP,,32366,800.0,KHALIA W.R.S.,150060,32366,800.0,KHALIA W.R.S.,150060.0,,,
153,150187,,2024-05-08,PRWAI,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36444,,,150061.0,,,1600.0,1600.0,32367,,PHP,,32367,1600.0,PRWAI,150061,32367,1600.0,PRWAI,150061.0,,,
154,150188,,2024-05-09,YAHWEH STREAM W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36448,,,150065.0,,,1300.0,1300.0,32368,,PHP,,32368,1300.0,YAHWEH STREAM W.R.S.,150065,32368,1300.0,YAHWEH STREAM W.R.S.,150065.0,,,
155,150189,,2024-05-09,SFWSC,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36449,,,150066.0,,,1300.0,1300.0,32369,,PHP,,32369,1300.0,SFWSC,150066,32369,1300.0,SFWSC,150066.0,,,
156,150190,,2024-05-09,R.E.G WATER DISTRIBUTION SERVICE,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36450,,,150067.0,,,1300.0,1300.0,32370,,PHP,,32370,1300.0,R.E.G WATER DISTRIBUTION SERVICE,150067,32370,1300.0,R.E.G WATER DISTRIBUTION SERVICE,150067.0,,,
157,150191,,2024-05-09,AQUAJAX W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36451,,,150068.0,,,1300.0,1300.0,32371,,PHP,,32371,1300.0,AQUAJAX W.R.S.,150068,32371,1300.0,AQUAJAX W.R.S.,150068.0,,,
158,150192,,2024-05-09,GAWIX W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36447,,,150064.0,,,1300.0,1300.0,32372,,PHP,,32372,1300.0,GAWIX W.R.S.,150064,32372,1300.0,GAWIX W.R.S.,150064.0,,,
159,150193,,2024-05-09,YAKAHONZU W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36452,,,150069.0,,,1300.0,1300.0,32373,,PHP,,32373,1300.0,YAKAHONZU W.R.S.,150069,32373,1300.0,YAKAHONZU W.R.S.,150069.0,,,
160,150194,,2024-05-09,GORRE WATER REFILLING,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36453,,,150070.0,,,1300.0,1300.0,32374,,PHP,,32374,1300.0,GORRE WATER REFILLING,150070,32374,1300.0,GORRE WATER REFILLING,150070.0,,,
161,150195,,2024-05-09,CRYSTAL CLEAR WORLDWIDE CENTER,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36460,,,150080.0,,,1300.0,1300.0,32375,,PHP,,32375,1300.0,CRYSTAL CLEAR WORLDWIDE CENTER,150080,32375,1300.0,CRYSTAL CLEAR WORLDWIDE CENTER,150080.0,,,
162,150196,,2024-05-09,AQUACREST REFILLING STATION,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36454,,,150071.0,,,1300.0,1300.0,32376,,PHP,,32376,1300.0,AQUACREST REFILLING STATION,150071,32376,1300.0,AQUACREST REFILLING STATION,150071.0,,,
163,150197,,2024-05-09,SOWBASCO,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36456,,,150073.0,,,1300.0,1300.0,32377,,PHP,,32377,1300.0,SOWBASCO,150073,32377,1300.0,SOWBASCO,150073.0,,,
164,150198,,2024-05-09,ARQUILLANO WATER DISTRIBUTION SERVICES,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36458,,,150075.0,,,1300.0,1300.0,32378,,PHP,,32378,1300.0,ARQUILLANO WATER DISTRIBUTION SERVICES,150075,32378,1300.0,ARQUILLANO WATER DISTRIBUTION SERVICES,150075.0,,,
165,150199,,2024-05-09,AVERION & ARQUILLANO W.R.S,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36457,,,150074.0,,,1300.0,1300.0,32379,,PHP,,32379,1300.0,AVERION & ARQUILLANO W.R.S,150074,32379,1300.0,AVERION & ARQUILLANO W.R.S,150074.0,,,
166,150200,,2024-05-09,SAN FRAN H2O FACTORY,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36459,,,150077.0,,,1300.0,1300.0,32380,,PHP,,32380,1300.0,SAN FRAN H2O FACTORY,150077,32380,1300.0,SAN FRAN H2O FACTORY,150077.0,,,
167,150201,,2024-05-09,STAF EUROPEAN W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36446,,,150063.0,,,1300.0,1300.0,32381,,PHP,,32381,1300.0,STAF EUROPEAN W.R.S.,150063,32381,1300.0,STAF EUROPEAN W.R.S.,150063.0,,,
168,150202,,2024-05-09,AL'S W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36462,,,150083.0,,,1300.0,1300.0,32382,,PHP,,32382,1300.0,AL'S W.R.S.,150083,32382,1300.0,AL'S W.R.S.,150083.0,,,
169,150203,,2024-05-09,GIVENNS ETERNITY,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36463,,,150085.0,,,1300.0,1300.0,32383,,PHP,,32383,1300.0,GIVENNS ETERNITY,150085,32383,1300.0,GIVENNS ETERNITY,150085.0,,,
170,150204,,2024-05-09,UNION WATERWORKS,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36464,,,150087.0,,,1300.0,1300.0,32384,,PHP,,32384,1300.0,UNION WATERWORKS,150087,32384,1300.0,UNION WATERWORKS,150087.0,,,
171,150205,,2024-05-09,AA'S BLUE WATER,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36466,,,150090.0,,,1300.0,1300.0,32385,,PHP,,32385,1300.0,AA'S BLUE WATER,150090,32385,1300.0,AA'S BLUE WATER,150090.0,,,
172,150206,,2024-05-09,HEXA W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36467,,,150091.0,,,1300.0,1300.0,32386,,PHP,,32386,1300.0,HEXA W.R.S.,150091,32386,1300.0,HEXA W.R.S.,150091.0,,,
173,150207,,2024-05-09,MV ZAK W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36468,,,150093.0,,,1300.0,1300.0,32387,,PHP,,32387,1300.0,MV ZAK W.R.S.,150093,32387,1300.0,MV ZAK W.R.S.,150093.0,,,
174,150208,,2024-05-09,AQUA KIMSTAR,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36469,,,150095.0,,,1300.0,1300.0,32388,,PHP,,32388,1300.0,AQUA KIMSTAR,150095,32388,1300.0,AQUA KIMSTAR,150095.0,,,
175,150209,,2024-05-09,AQUA ANN WATER REFILLING,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36470,,,150096.0,,,1300.0,1300.0,32389,,PHP,,32389,1300.0,AQUA ANN WATER REFILLING,150096,32389,1300.0,AQUA ANN WATER REFILLING,150096.0,,,
176,150210,,2024-05-09,CAMOTES MEDICAL CLINIC & INFIRMARY,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36471,,,150098.0,,,1300.0,1300.0,32390,,PHP,,32390,1300.0,CAMOTES MEDICAL CLINIC & INFIRMARY,150098,32390,1300.0,CAMOTES MEDICAL CLINIC & INFIRMARY,150098.0,,,
177,150211,,2024-05-09,RICARDO MANINGO MEMORIAL HOSPITAL,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36472,,,150099.0,,,1300.0,1300.0,32391,,PHP,,32391,1300.0,RICARDO MANINGO MEMORIAL HOSPITAL,150099,32391,1300.0,RICARDO MANINGO MEMORIAL HOSPITAL,150099.0,,,
178,150212,,2024-05-09,DKF W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36445,,,150062.0,,,800.0,800.0,32392,,PHP,,32392,800.0,DKF W.R.S.,150062,32392,800.0,DKF W.R.S.,150062.0,,,
179,150213,,2024-05-09,OPPA POCHA,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36486,,,150113.0,,,1500.0,1500.0,32551,,PHP,,32551,1500.0,OPPA POCHA,150113,32551,1500.0,OPPA POCHA,150113.0,,,
180,150214,,2024-05-09,HWANGGUNG KOREAN RESTAURANR,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36483,,,150110.0,,,4000.0,4000.0,32552,,PHP,,32552,4000.0,HWANGGUNG KOREAN RESTAURANR,150110,32552,4000.0,HWANGGUNG KOREAN RESTAURANR,150110.0,,,
181,150215,,2024-05-09,MR. PROVIDENCE W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36485,,,150112.0,,,400.0,400.0,32553,,PHP,,32553,400.0,MR. PROVIDENCE W.R.S.,150112,32553,400.0,MR. PROVIDENCE W.R.S.,150112.0,,,
182,150216,,2024-05-09,AZURE W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36478,,,150105.0,,,500.0,500.0,31773,,PHP,,31773,500.0,AZURE W.R.S.,150105,31773,500.0,AZURE W.R.S.,150105.0,,,
183,150217,,2024-05-09,PURRY W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36479,,,150106.0,,,500.0,500.0,31774,,PHP,,31774,500.0,PURRY W.R.S.,150106,31774,500.0,PURRY W.R.S.,150106.0,,,
184,150218,,2024-05-09,MOLECULE W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36480,,,150107.0,,,600.0,600.0,31775,,PHP,,31775,600.0,MOLECULE W.R.S.,150107,31775,600.0,MOLECULE W.R.S.,150107.0,,,
185,150219,,2024-05-09,AQUAJEK H2O W.R.S.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36481,,,150108.0,,,400.0,400.0,31776,,PHP,,31776,400.0,AQUAJEK H2O W.R.S.,150108,31776,400.0,AQUAJEK H2O W.R.S.,150108.0,,,
186,150221,,2024-05-09,ZACAL BUILDING,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36474,,,150101.0,,,3700.0,3700.0,32393,,PHP,,32393,3700.0,ZACAL BUILDING,150101,32393,3700.0,ZACAL BUILDING,150101.0,,,
187,150222,,2024-05-09,MITCHELL V. GAGARRA,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36427,,,150038.0,,,3500.0,3500.0,32453,,PHP,,32453,3500.0,MITCHELL V. GAGARRA,150038,32453,3500.0,MITCHELL V. GAGARRA,150038.0,,,
188,150223,,2024-05-09,YOU & ME INN,Cash,Cash and cash equivalents:Cash In bank:CIB BDO CEBU 1472,36475,,,150102.0,,,4000.0,4000.0,32394,,PHP,,32394,4000.0,YOU & ME INN,150102,32394,4000.0,YOU & ME INN,150102.0,,,
