MATCH_LEVEL,MATCH_TYPE,CRB_NO,CRB_CLIENT_NAME,CRB_TOTAL_AMOUNT,CRB_SI_NO,CRB_DATE,SAASANT_REFERENCE_NO,SAASANT_CUSTOMER,SAASANT_TOTAL,SAASANT_QB_INVOICE_ID,SAASANT_QbId,SAASANT_Ref No (Payment No),SAASANT_Payment Date,SAASANT_Customer,SAASANT_Payment method,SAASANT_Deposit To Account Name,SAASANT_Invoice No,SAASANT_Journal No,SAASANT_QB Journal Id,SAASANT_QB Invoice Id,SAASANT_QB Credit Memo Id,SAASANT_Credit Memo No,SAASANT_Amount,SAASANT_Total,SAASANT_Reference No,SAASANT_Memo,SAASANT_Currency Code,SAASANT_Exchange Rate
1,Reference No,4656,AQUA 2000 SAN ANTONIO,450.0,369889.0,2024-05-22,4656,AQUA 2000 SAN ANTONIO,450.0,316838,416307,,2024-05-22,AQUA 2000 SAN ANTONIO,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,369889,,,316838.0,,,400.0,450.0,4656,,PHP,
1,Reference No,4593,JDLG WATER,400.0,369664.0,2024-05-25,4593,JDLG WATER,400.0,317513,416305,,2024-05-25,JDLG WATER,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,369664,,,317513.0,,,400.0,400.0,4593,,PHP,
1,Reference No,4683,ASIAN FASTFOOD CORP,1800.0,366183.0,2024-05-28,4683,MCDONALD'S - KARANGALAN (445),1800.0,152697,416315,,2024-05-28,McDonald's - Karangalan (445),Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,366183,,,152697.0,,,1500.0,1800.0,4683,,PHP,
1,Reference No,4680,PUREFACT WRS,400.0,369731.0,2024-05-24,4680,PUREFACT WRS,400.0,316712,416314,,2024-05-24,PUREFACT WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,369731,,,316712.0,,,400.0,400.0,4680,,PHP,
1,Reference No,4751,PPI HOLDINGS INC.,700.0,370948.0,2024-05-28,4751,PPI HOLDINGS INC.,700.0,318326,416316,,2024-05-28,PPI HOLDINGS INC.,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370948,,,318326.0,,,700.0,700.0,4751,,PHP,
1,Reference No,4907,JFE TECHNO MANILA INC,1500.0,369224.0,2024-05-28,4907,JFE TECHNO MANILA INC,1500.0,316589,416340,,2024-05-28,JFE TECHNO MANILA INC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,369224,,,316589.0,,,1500.0,1500.0,4907,,PHP,
1,Reference No,4906,AQUA ROB,900.0,369902.0,2024-05-28,4906,AQUA ROB,900.0,316845,416339,,2024-05-28,AQUA ROB,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,369902,,,316845.0,,,450.0,900.0,4906,,PHP,
1,Reference No,4977,MEDLINE DIALYSIS CENTER,1500.0,370059.0,2024-05-29,4977,MEDLINE DIALYSIS CENTER RAW,1500.0,300912,416359,,2024-05-29,MEDLINE DIALYSIS CENTER RAW,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370059,,,300912.0,,,1500.0,1500.0,4977,,PHP,
1,Reference No,4972,SAN MATEO DOCTORS HOSPITAL INC,1500.0,365955.0,2024-05-29,4972,FRANCYN DIALYSIS CENTER,1500.0,152111,416358,,2024-05-29,FRANCYN DIALYSIS CENTER,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,365955,,,152111.0,,,1500.0,1500.0,4972,,PHP,
1,Reference No,4970,KIDNEYHEALTHCARE DIALYSIS CENTER,1500.0,365945.0,2024-05-29,4970,"KIDNEY HEALTHCARE DIALYSIS CENTER, INC.",1500.0,152101,416357,,2024-05-29,"KIDNEY HEALTHCARE DIALYSIS CENTER, INC.",Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,365945,,,152101.0,,,1500.0,1500.0,4970,,PHP,
1,Reference No,726744,ONE DIALYSIS CENTER,9500.0,352840.0,2024-05-02,726744,ONE CAINTA CENTER POU,9500.0,295048,416673,,2024-05-02,ONE CAINTA CENTER POU,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,352840,,,295048.0,,,3500.0,9500.0,726744,,PHP,
1,Reference No,729338,METRO NORTH MEDICAL CENTER AND HOSPITAL INC,4900.0,358596.0,2024-05-09,729338,METRO NORTH MEDICAL CENTER AND HOSPITAL INC. MAYNILAD,4900.0,299601,416781,,2024-05-09,METRO NORTH MEDICAL CENTER AND HOSPITAL INC. MAYNILAD,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,358596,,,299601.0,,,4900.0,4900.0,729338,,PHP,
1,Reference No,725599,MEDLINE DIALYSIS CENTER,1500.0,370060.0,2024-05-13,725599,MEDLINE DIALYSIS RAW,1500.0,301951,416909,,2024-05-13,MEDLINE DIALYSIS RAW,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370060,,,301951.0,,,1500.0,1500.0,725599,,PHP,
1,Reference No,725741,WATER GENIE,700.0,370426.0,2024-05-07,725741,WATER GENIE,700.0,317017,416918,,2024-05-07,WATER GENIE,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370426,,,317017.0,,,500.0,700.0,725741,,PHP,
1,Reference No,725745,GOLDEN CLEAR WRS,700.0,370430.0,2024-05-07,725745,GOLDEN CLEAR WRS,700.0,317020,416920,,2024-05-07,GOLDEN CLEAR WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370430,,,317020.0,,,500.0,700.0,725745,,PHP,
1,Reference No,725744,AQUABELL WRS,700.0,370431.0,2024-05-07,725744,AQUABELL WRS,700.0,317021,416919,,2024-05-07,AQUABELL WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370431,,,317021.0,,,500.0,700.0,725744,,PHP,
1,Reference No,725750,VARADERO BEACH RESORT DEEPWELL,4700.0,370436.0,2024-05-07,725750,VARADERO BEACH RESORT DEEPWELL,4700.0,317027,416925,,2024-05-07,VARADERO BEACH RESORT DEEPWELL,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370436,,,317027.0,,,1000.0,4700.0,725750,,PHP,
1,Reference No,725749,DOC'S MAD BATTER CAFÉ,4700.0,370435.0,2024-05-07,725749,DOC'S MAD BATTER CAFÉ,4700.0,317026,416924,,2024-05-07,DOC'S MAD BATTER CAFÉ,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370435,,,317026.0,,,1000.0,4700.0,725749,,PHP,
1,Reference No,725748,JACOB'S WELL WRS,700.0,370434.0,2024-05-07,725748,JACOB'S WELL WRS,700.0,317025,416923,,2024-05-07,JACOB'S WELL WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370434,,,317025.0,,,500.0,700.0,725748,,PHP,
1,Reference No,725747,WATER GOURMET WRS,700.0,370433.0,2024-05-07,725747,WATER GOURMET WRS,700.0,317024,416922,,2024-05-07,WATER GOURMET WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370433,,,317024.0,,,500.0,700.0,725747,,PHP,
1,Reference No,725746,PURE FRESH WRS,700.0,370432.0,2024-05-07,725746,PURE FRESH WRS,700.0,317023,416921,,2024-05-07,PURE FRESH WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370432,,,317023.0,,,500.0,700.0,725746,,PHP,
1,Reference No,726261,ANGELA'S CARWASH & REFRESHMENT,550.0,366189.0,2024-05-15,726261,ANGELA'S CARWASH & REFRESHMENT CORNER (ANGONO),550.0,152703,416939,,2024-05-15,ANGELA'S CARWASH & REFRESHMENT CORNER (ANGONO),Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,366189,,,152703.0,,,500.0,550.0,726261,,PHP,
1,Reference No,726266,AQUA DROPS,550.0,366186.0,2024-05-15,726266,AQUA DROPS WS,550.0,152700,416941,,2024-05-15,AQUA DROPS WS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,366186,,,152700.0,,,500.0,550.0,726266,,PHP,
1,Reference No,726265,JK2 WATER TRADING,550.0,370446.0,2024-05-15,726265,JK2 WATER TRADING,550.0,317036,416940,,2024-05-15,JK2 WATER TRADING,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370446,,,317036.0,,,500.0,550.0,726265,,PHP,
1,Reference No,726276,OCEAN BRO,500.0,370858.0,2024-05-29,726276,OCEAN BRO ALKALINE,500.0,301059,416942,,2024-05-29,OCEAN BRO ALKALINE,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370858,,,301059.0,,,500.0,500.0,726276,,PHP,
1,Reference No,726637,DELI HUNTEN SNACK BAR/WHARF MANOR,4700.0,370438.0,2024-05-07,726637,DELI HUNTEN SNACK BAR/WHARF MANOR,4700.0,317029,416949,,2024-05-07,DELI HUNTEN SNACK BAR/WHARF MANOR,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370438,,,317029.0,,,1000.0,4700.0,726637,,PHP,
1,Reference No,726636,SIMPLE LIVING HOTEL INC DEEPWELL,4700.0,370437.0,2024-05-07,726636,SIMPLE LIVING HOTEL INC DEEPWELL,4700.0,317028,416948,,2024-05-07,SIMPLE LIVING HOTEL INC DEEPWELL,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370437,,,317028.0,,,1000.0,4700.0,726636,,PHP,
1,Reference No,726750,PERSAM PWS,700.0,367805.0,2024-05-02,726750,PERSAM PWS,700.0,314083,416953,,2024-05-02,PERSAM PWS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,367805,,,314083.0,,,700.0,700.0,726750,,PHP,
1,Reference No,727923,AQUA LIFE,500.0,367423.0,2024-05-02,727923,AQUA LIFE,500.0,,416965,,2024-05-02,AQUA LIFE,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,,,,,,,500.0,500.0,727923,,PHP,
1,Reference No,727918,AQUASAM,550.0,362354.0,2024-05-02,727918,AQUASAM,550.0,,416964,,2024-05-02,Aquasam,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,,,,,,,550.0,550.0,727918,,PHP,
1,Reference No,727933,DM3J WATER REFILLING STATION,500.0,368634.0,2024-05-13,727933,DM3J WATER REFILLING STATION,500.0,315717,416970,,2024-05-13,DM3J WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,368634,,,315717.0,,,500.0,500.0,727933,,PHP,
1,Reference No,727932,MIB WATER STATION,500.0,368636.0,2024-05-13,727932,MIB WATER STATION,500.0,315718,416969,,2024-05-13,MIB WATER STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,368636,,,315718.0,,,500.0,500.0,727932,,PHP,
1,Reference No,727931,PACO ROMAN WATER STATION,500.0,368589.0,2024-05-13,727931,PACO ROMAN WATER STATION,500.0,315713,416968,,2024-05-13,PACO ROMAN WATER STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,368589,,,315713.0,,,500.0,500.0,727931,,PHP,
1,Reference No,727930,WATER COM. STA ANA,300.0,368624.0,2024-05-13,727930,WATER COM. STA ANA,300.0,315715,416967,,2024-05-13,WATER COM. STA ANA,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,368624,,,315715.0,,,300.0,300.0,727930,,PHP,
1,Reference No,727928,KLEAR OOZE WATER STATION,1000.0,368625.0,2024-05-13,727928,KLEAR OOZE WATER STATION,1000.0,315716,416966,,2024-05-13,KLEAR OOZE WATER STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,368625,,,315716.0,,,1000.0,1000.0,727928,,PHP,
1,Reference No,727936,VIVA INTERNATIONAL FOOD AND RESTAURANT INC,500.0,369038.0,2024-05-13,727936,VIVA INTERNATIONAL FOOD AND RESTAURANT INC,500.0,316439,416971,,2024-05-13,VIVA INTERNATIONAL FOOD AND RESTAURANT INC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,369038,,,316439.0,,,500.0,500.0,727936,,PHP,
1,Reference No,727945,WATER MARKET,750.0,368637.0,2024-05-21,727945,WATER MARKET,750.0,316091,416973,,2024-05-21,WATER MARKET,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,368637,,,316091.0,,,750.0,750.0,727945,,PHP,
1,Reference No,727937,UCC CLOCKWORK,500.0,369037.0,2024-05-13,727937,UCC CLOCKWORK,500.0,316438,416972,,2024-05-13,UCC CLOCKWORK,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,369037,,,316438.0,,,500.0,500.0,727937,,PHP,
1,Reference No,727948,GOOD FOOD - GOOD MOOD INC,2100.0,368946.0,2024-05-24,727948,GOOD FOOD GOOD MOOD INC,2100.0,316366,416975,,2024-05-24,GOOD FOOD GOOD MOOD INC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,368946,,,316366.0,,,1500.0,2100.0,727948,,PHP,
1,Reference No,727947,ZENDEN'S WATER REFILLING STATION,500.0,368629.0,2024-05-21,727947,ZENDEN'S WATER REFILLING STATION,500.0,316086,416974,,2024-05-21,ZENDEN'S WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,368629,,,316086.0,,,500.0,500.0,727947,,PHP,
1,Reference No,729341,LUK FOO INTERNATIONAL CUISINE INC,1400.0,368045.0,2024-05-09,729341,LUK FOO INTERNATIONAL CUISINE INC,1400.0,,416995,,2024-05-09,LUK FOO INTERNATIONAL CUISINE INC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,,,,,,,1400.0,1400.0,729341,,PHP,
1,Reference No,729337,EST NAMNAM INC,1100.0,368532.0,2024-05-03,729337,EST NAMNAM INC,1100.0,314793,416994,,2024-05-03,EST NAMNAM INC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,368532,,,314793.0,,,1100.0,1100.0,729337,,PHP,
1,Reference No,729336,THE MESHALL/TMG EXPRESS INC,1100.0,367829.0,2024-05-03,729336,THE MESHALL/TMG EXPRESS INC,1100.0,314092,416993,,2024-05-03,THE MESHALL/TMG EXPRESS INC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,367829,,,314092.0,,,1100.0,1100.0,729336,,PHP,
1,Reference No,729346,SUBWAY FRIDGE TOWN DXXA TOWER,600.0,370856.0,2024-05-14,729346,SUBWAY BRIDGE TOWN EXXA TOWER MAYNILAD,600.0,301057,417000,,2024-05-14,SUBWAY BRIDGE TOWN EXXA TOWER MAYNILAD,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370856,,,301057.0,,,600.0,600.0,729346,,PHP,
1,Reference No,729345,RAMEN COOL JAPANESE RESTAURANT,600.0,370887.0,2024-05-14,729345,RAMEN COOL JAPANESE RESTAURANT,600.0,317070,416999,,2024-05-14,Ramen Cool Japanese Restaurant,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370887,,,317070.0,,,500.0,600.0,729345,,PHP,
1,Reference No,729344,TYCOON CENTRE CONDOMINIUM,600.0,370888.0,2024-05-14,729344,TYCOON CENTRE CONDOMINIUM,600.0,225459,416998,,2024-05-14,TYCOON CENTRE CONDOMINIUM,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,100-0003779,,,225459.0,,,100.0,600.0,729344,,PHP,
1,Reference No,729343,EXQUADRA INC,2400.0,370024.0,2024-05-14,729343,EXQUADRA INC,2400.0,316932,416997,,2024-05-14,EXQUADRA INC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370024,,,316932.0,,,2000.0,2400.0,729343,,PHP,
1,Reference No,729342,NORTH GRILL HOUSE,700.0,368038.0,2024-05-09,729342,NORTH GRILL HOUSE,700.0,,416996,,2024-05-09,NORTH GRILL HOUSE,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,,,,,,,700.0,700.0,729342,,PHP,
1,Reference No,729347,UHOME HOLDING GROUP INC,700.0,370857.0,2024-05-14,729347,UHOME HOLDING GROUP INC MAYNILAD,700.0,301058,417001,,2024-05-14,UHOME HOLDING GROUP INC MAYNILAD,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370857,,,301058.0,,,700.0,700.0,729347,,PHP,
1,Reference No,729349,WENPHIL CORPORATION,600.0,370889.0,2024-05-14,729349,WENPHIL CORPORATION,600.0,317072,417002,,2024-05-14,WENPHIL CORPORATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370889,,,317072.0,,,500.0,600.0,729349,,PHP,
1,Reference No,729722,AKIRE WATER REFILLING STATION,700.0,367924.0,2024-05-08,729722,AKIRE WATER REFILLING STATION,700.0,315596,417008,,2024-05-08,AKIRE WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,367924,,,315596.0,,,700.0,700.0,729722,,PHP,
1,Reference No,729720,THE MATCHA TOKYO GATEWAY 2,700.0,370019.0,2024-05-08,729720,THE MATCHA TOKYO GATEWAY 2,700.0,316930,417007,,2024-05-08,THE MATCHA TOKYO GATEWAY 2,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370019,,,316930.0,,,500.0,700.0,729720,,PHP,
1,Reference No,729726,MANAM,1100.0,367922.0,2024-05-08,729726,MANAM,1100.0,315592,417011,,2024-05-08,MANAM,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,367922,,,315592.0,,,1100.0,1100.0,729726,,PHP,
1,Reference No,729725,AGUA BAY,700.0,367923.0,2024-05-08,729725,AGUA BAY,700.0,315594,417010,,2024-05-08,AGUA BAY,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,367923,,,315594.0,,,700.0,700.0,729725,,PHP,
1,Reference No,729723,OZONE PURE KAUNLARAN,700.0,367908.0,2024-05-08,729723,OZONE PURE KAUNLARAN,700.0,314249,417009,,2024-05-08,OZONE PURE KAUNLARAN,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,367908,,,314249.0,,,700.0,700.0,729723,,PHP,
1,Reference No,729727,AQUA TRESE HEALTHY DRINKING WATER,500.0,367915.0,2024-05-10,729727,AQUA TRESE HEALTHY DRINKING WATER,500.0,315584,417012,,2024-05-10,AQUA TRESE HEALTHY DRINKING WATER,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,367915,,,315584.0,,,500.0,500.0,729727,,PHP,
1,Reference No,729730,CENTRAL KITCHEN / MOMENT GROCER INC,1650.0,362548.0,2024-05-14,729730,CENTRAL KITCHEN / MOMENT GROCER INC,1650.0,308768,417014,,2024-05-14,CENTRAL KITCHEN / MOMENT GROCER INC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,362548,,,308768.0,,,1650.0,1650.0,729730,,PHP,
1,Reference No,729728,MEET FRESH,1372.0,367904.0,2024-05-10,729728,MEET FRESH,1372.0,,417013,,2024-05-10,MEET FRESH,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,,,,,,,1372.0,1372.0,729728,,PHP,
1,Reference No,730349,AMDG WATER REFILLING STATION,600.0,370023.0,2024-05-05,730349,AMDG WATER REFILLING STATION,600.0,316931,417075,,2024-05-05,AMDG WATER REFILLING STATION,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370023,,,316931.0,,,500.0,600.0,730349,,PHP,
1,Reference No,730895,OSPITAL NG KABATAAN NG DIPOLOG INC,500.0,369319.0,2024-05-06,730895,OSPITAL NG KABATAAN NG DIPOLOG INC,500.0,,417078,,2024-05-06,OSPITAL NG KABATAAN NG DIPOLOG INC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,,,,,,,500.0,500.0,730895,,PHP,
1,Reference No,730735,KFC FOOD CORP,2800.0,368035.0,2024-05-02,730735,KFC FOOD CORP,2800.0,315635,417077,,2024-05-02,KFC FOOD CORP,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,368035,,,315635.0,,,2000.0,2800.0,730735,,PHP,
1,Reference No,730734,PHIL. ONWARDS REALTY CORP,2800.0,368050.0,2024-05-02,730734,PHIL. ONWARDS REALTY CORP,2800.0,315641,417076,,2024-05-02,PHIL. ONWARDS REALTY CORP,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,368050,,,315641.0,,,2000.0,2800.0,730734,,PHP,
1,Reference No,731092,ZENA ROSA FOOD CORP,700.0,368041.0,2024-05-10,731092,ZENA ROSA FOOD CORP,700.0,315639,417081,,2024-05-10,ZENA ROSA FOOD CORP,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,368041,,,315639.0,,,500.0,700.0,731092,,PHP,
1,Reference No,731091,TSOKO NUT BARITOV,550.0,367810.0,2024-05-10,731091,TSOKO NUT BARITOV,550.0,315554,417080,,2024-05-10,TSOKO NUT BARITOV,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,367810,,,315554.0,,,500.0,550.0,731091,,PHP,
1,Reference No,731093,TGI FRIDAYS BIÑAN,550.0,367541.0,2024-05-10,731093,TGI FRIDAYS BIÑAN,550.0,313772,417082,,2024-05-10,TGI FRIDAYS BIÑAN,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,367541,,,313772.0,,,550.0,550.0,731093,,PHP,
1,Reference No,731325,EST NAMNAM INC,550.0,369403.0,2024-05-03,731325,EST NAMNAM INC,550.0,,417088,,2024-05-03,EST NAMNAM INC,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,,,,,,,550.0,550.0,731325,,PHP,
1,Reference No,731293,UNO SIETE PURIFIED WATER STATION,550.0,370761.0,2024-05-27,731293,UNOSIETE PURIFIED WS,550.0,302167,417087,,2024-05-27,UNOSIETE PURIFIED WS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,370761,,,302167.0,,,550.0,550.0,731293,,PHP,
1,Reference No,731291,KING BEE CHINESE FOOD CORP,550.0,370688.0,2024-05-27,731291,KING BEE CHINESE FOOD CORP,550.0,,417086,,2024-05-27,King Bee Chinese Food Corp,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,,,,,,,550.0,550.0,731291,,PHP,
1,Reference No,731290,TARTUFO RISTORANTE,600.0,369437.0,2024-05-09,731290,TARTUFO RISTORANTE,600.0,316650,417085,,2024-05-09,TARTUFO RISTORANTE,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,369437,,,316650.0,,,500.0,600.0,731290,,PHP,
1,Reference No,731176,A & G WRS,500.0,367255.0,2024-05-08,731176,A & G WRS,500.0,313506,417084,,2024-05-08,A & G WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,367255,,,313506.0,,,500.0,500.0,731176,,PHP,
1,Reference No,731094,AQUA VINA WRS,600.0,366521.0,2024-05-10,731094,AQUA VINA,600.0,153385,417083,,2024-05-10,AQUA VINA,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,366521,,,153385.0,,,600.0,600.0,731094,,PHP,
1,Reference No,731328,MULTIFRESH,700.0,367804.0,2024-05-09,731328,MULTIFRESH,700.0,315532,417091,,2024-05-09,MULTIFRESH,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,367804,,,315532.0,,,700.0,700.0,731328,,PHP,
1,Reference No,731327,BDG8 WRS,700.0,367746.0,2024-05-03,731327,BDG8 WRS,700.0,,417090,,2024-05-03,BDG8 WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,,,,,,,700.0,700.0,731327,,PHP,
1,Reference No,731326,HYDROLIFE ALKAMINEFIED WRS,700.0,367743.0,2024-05-03,731326,QC HYDROLIFE ALKAMINEFIED WRS,700.0,,417089,,2024-05-03,QC HYDROLIFE ALKAMINEFIED WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,,,,,,,700.0,700.0,731326,,PHP,
1,Reference No,731333,AGUA VIDA,3500.0,367432.0,2024-05-13,731333,AGUA VIDA,3500.0,,417093,,2024-05-13,AGUA VIDA,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,,,,,,,3500.0,3500.0,731333,,PHP,
1,Reference No,731331,BENITO WRS,700.0,367970.0,2024-05-09,731331,BENITO WRS,700.0,314357,417092,,2024-05-09,BENITO WRS,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,367970,,,314357.0,,,700.0,700.0,731331,,PHP,
1,Reference No,1138,JG SALO,600.0,372096.0,2024-05-03,1138,SMN JG SALO MAYNILAD,600.0,301379,417149,,2024-05-03,SMN JG SALO MAYNILAD,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,372096,,,301379.0,,,600.0,600.0,1138,,PHP,
1,Reference No,1143,ASSAM TEA CORPORATION,700.0,373048.0,2024-05-07,1143,SMLM SERENITEA,700.0,302058,417154,,2024-05-07,SMLM SERENITEA,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,373048,,,302058.0,,,700.0,700.0,1143,,PHP,
1,Reference No,1142,CLASSIC SAVORY,700.0,373044.0,2024-05-07,1142,SMLM CLASSIC SAVORY,700.0,302054,417152,,2024-05-07,SMLM CLASSIC SAVORY,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,373044,,,302054.0,,,700.0,700.0,1142,,PHP,
1,Reference No,1336,LUIS V. FERRER WEST NAT'L HIGHSCHOOL,550.0,373573.0,2024-05-09,1336,LUIS Y FERRER WEST NAT'L HIGH SCHOOL DEEPWELL,550.0,302688,417151,,2024-05-09,LUIS Y FERRER WEST NAT'L HIGH SCHOOL DEEPWELL,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,373573,,,302688.0,,,550.0,550.0,1336,,PHP,
1,Reference No,1141,VIVA INTERNATIONAL FOOD AND RESTAURANT INC,700.0,372242.0,2024-05-03,1141,SMN YOGORINO VIVA INTERNATIONAL FOOD RESTAURANT INC MAYNILAD,700.0,301524,417150,,2024-05-03,SMN YOGORINO VIVA INTERNATIONAL FOOD RESTAURANT INC MAYNILAD,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,372242,,,301524.0,,,700.0,700.0,1141,,PHP,
1,Reference No,1180,YOSHINOYA,350.0,372174.0,2024-05-02,1180,MEGAMALL YOSHINOYA ICE,350.0,301448,417164,,2024-05-02,MEGAMALL YOSHINOYA ICE,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,372174,,,301448.0,,,350.0,350.0,1180,,PHP,
1,Reference No,1177,FROST BROS ICE CO INC,1200.0,372338.0,2024-05-02,1177,FROST BROS ICE CO. INC.,1200.0,301666,417162,,2024-05-02,FROST BROS ICE CO. INC.,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,372338,,,301666.0,,,1200.0,1200.0,1177,,PHP,
1,Reference No,1148,KOMORO FOODS CORP,350.0,371021.0,2024-05-13,1148,SMM KOMORO FOODS CORP MANILA,350.0,302286,417160,,2024-05-13,SMM KOMORO FOODS CORP MANILA,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,371021,,,302286.0,,,350.0,350.0,1148,,PHP,
1,Reference No,1146,SHIN MANN HANN CORP,350.0,372683.0,2024-05-13,1146,THE PODIUM MANN HANN MANILA,350.0,302543,417158,,2024-05-13,THE PODIUM MANN HANN MANILA,Cash,Cash and cash equivalents:Cash on Hand:Cash on Hand - Main,372683,,,302543.0,,,350.0,350.0,1146,,PHP,
1,Reference No,1144,UNOCHA,700.0,373046.0,2024-05-07,1144,SMLM UNO CHA,700.0,302056,417156,,2024-05-07,SMLM UNO CHA,Cash,Cash and cash equivalents:Cash In bank:CIB BDO 0776,373046,,,302056.0,,,700.0,700.0,1144,,PHP,
