DATE,NO,SI_NO,CLIENT_NAME,TOTAL_AMOUNT
2024-05-03,1618.0,369582.0,ACCCS WATER,400.0
2024-05-03,1619.0,369583.0,ARMY NAVY,400.0
2024-05-03,2701.0,371405.0,BAUTISTA,435.0
2024-05-03,2702.0,373714.0,YEN YEN,435.0
2024-05-03,2703.0,371395.0,NGN,435.0
2024-05-03,2704.0,371392.0,KYLES,435.0
2024-05-03,2705.0,371400.0,R2M,435.0
2024-05-03,2706.0,371389.0,ACUATICO,435.0
2024-05-03,2707.0,371402.0,TABES,435.0
2024-05-03,2708.0,371396.0,RCEE,435.0
2024-05-03,2709.0,367081.0,AQUA LANCETER,435.0
2024-05-03,2710.0,371393.0,AQUA LANCETER,435.0
2024-05-03,2711.0,371379.0,EJM,435.0
2024-05-03,2712.0,373714.0,SAN DIEGO WRS,435.0
2024-05-03,2713.0,371363.0,AQUADRE,435.0
2024-05-03,1319.0,,GENERAL TRIAS WATER CORP,143500.0
2024-05-03,1320.0,,GENERAL TRIAS WATER CORP,2000.0
2024-05-03,1321.0,367624.0,GENERAL TRIAS WATER CORP,139000.0
2024-05-03,2053.0,365983.0,REGALADO KIDNEY CARE,8000.0
2024-05-03,867.0,368818.0,GOLDILOCKS SUPERMARKET SM NOVALICHES,600.0
2024-05-03,868.0,368813.0,SHAKEY'S PIZZA - SM NOVALICHES,1400.0
2024-05-05,730349.0,370023.0,AMDG WATER REFILLING STATION,600.0
2024-05-06,2209.0,373554.0,MARY MOUNT HOSPITAL INC,1500.0
2024-05-06,2210.0,373560.0,JL DIALMED DIALYSIS CENTER,1500.0
2024-05-06,730893.0,364733.0,DR. JORGE P. ROYECA HOSPITAL,9500.0
2024-05-06,730894.0,371125.0,GREENENERGY IMPORT TRADING AND CONSTRUCTION COMPANY,13000.0
2024-05-06,730895.0,369319.0,OSPITAL NG KABATAAN NG DIPOLOG INC,500.0
2024-05-06,730896.0,,LOVING MOTHER DIAGNOSTIC & DIALYSIS CENTER,3000.0
2024-05-06,43.0,367441.0,AQUA MEGA,700.0
2024-05-06,44.0,369058.0,A.AGNER,500.0
2024-05-06,45.0,369447.0,JERDINE'S WRS,600.0
2024-05-06,46.0,372780.0,BARTLE BEYL INC,2100.0
2024-05-06,1292.0,372099.0,SAM'S EVERYTHING ON STICKS,600.0
2024-05-06,1293.0,372100.0,ITLOG ON STICKS,600.0
2024-05-06,1620.0,369584.0,ABSALON,400.0
2024-05-06,1621.0,369585.0,ELN WATER,400.0
2024-05-06,1622.0,369586.0,MARLEE,400.0
2024-05-06,1623.0,369587.0,POOLS OF LIVING WATER,400.0
2024-05-06,1624.0,369588.0,3M'S WATER,400.0
2024-05-06,1625.0,369589.0,CJ ROYAL,400.0
2024-05-06,1626.0,369590.0,ALEJO WATER,400.0
2024-05-06,1627.0,369591.0,SPRING DEW,400.0
2024-05-06,1630.0,369594.0,QUENCH 3,400.0
2024-05-06,1631.0,369595.0,MORNING HARRY,400.0
2024-05-06,1632.0,369597.0,UNITED AUCTIONEERS MACH 1,400.0
2024-05-06,1633.0,369598.0,UNITED AUCTIONEERS MACH 2,400.0
2024-05-06,1634.0,369596.0,H2O WATER GAPO,1200.0
2024-05-06,1635.0,373821.0,CRYSTAL FLOW,400.0
2024-05-06,1636.0,373708.0,J.JIREH WATER,400.0
2024-05-06,1637.0,373822.0,AQUA MHANG,400.0
2024-05-06,1856.0,370195.0,SMART LAB DIAGNOSTIC AND DIALYSIS CENETR,1500.0
2024-05-06,1857.0,,ST JANUARIUS RENAL HEALTH CARE,3000.0
2024-05-06,1858.0,370181.0,ADVENTIST MEDICAL CENTER MANILA,1500.0
2024-05-06,2451.0,371218.0,AGUA VIA,435.0
2024-05-06,2714.0,371087.0,NOELYN,435.0
2024-05-06,2715.0,371173.0,FLAWRESS,435.0
2024-05-06,2716.0,371190.0,AJJ CITY WATER,435.0
2024-05-06,2717.0,371191.0,MIEL & JAEL,435.0
2024-05-06,2718.0,371172.0,AQUA DE CEASAR,435.0
2024-05-06,2719.0,371187.0,HAYLEY'S,435.0
2024-05-06,2720.0,371177.0,CHEZMINALEEN,435.0
2024-05-06,2721.0,371186.0,AQUAHOLICS,435.0
2024-05-06,2722.0,371181.0,TAMORIA'S,435.0
2024-05-06,2723.0,371170.0,REGOJOS,435.0
2024-05-06,2724.0,373815.0,QUEEN JACKELYN,435.0
2024-05-06,2725.0,371168.0,WATER BERRY,435.0
2024-05-06,2726.0,371188.0,JHUN - ZHEN,435.0
2024-05-06,2727.0,371188.0,JHUN - ZHEN,435.0
2024-05-06,2728.0,371169.0,2BIG NI JUAN,435.0
2024-05-06,2729.0,371197.0,8 MINIMOS,435.0
2024-05-06,2730.0,371175.0,AQUA BLISS,435.0
2024-05-06,2731.0,371210.0,NAVSEA,435.0
2024-05-06,2732.0,371213.0,RAINLYAN,435.0
2024-05-06,2733.0,371198.0,AQUA MEGS,435.0
2024-05-06,2734.0,371207.0,AQUA REEL,435.0
2024-05-06,2735.0,371199.0,AQUA DEL CIELO,435.0
2024-05-06,2736.0,371215.0,RRDM,435.0
2024-05-06,2737.0,371204.0,DRENGS & JOREM,435.0
2024-05-06,2738.0,371309.0,WATER MARKET - DICAG,435.0
2024-05-06,2739.0,371214.0,ESLABON,435.0
2024-05-06,2740.0,371196.0,BRITANNIA,435.0
2024-05-06,2741.0,371206.0,AQUA REEL,435.0
2024-05-06,2742.0,371208.0,SARAGOZA,435.0
2024-05-06,2743.0,371205.0,SHUWAE,435.0
2024-05-06,2744.0,371203.0,AQUA 2000 - SAN MARCELIO,435.0
2024-05-06,2745.0,371237.0,NJ KLYDE,435.0
2024-05-06,2746.0,371202.0,CZEE,435.0
2024-05-06,2747.0,371201.0,LW - SAN MARCELINO,435.0
2024-05-06,2748.0,371200.0,AQUA HUB,435.0
2024-05-06,2749.0,371217.0,JEY'S PURICARE,435.0
2024-05-06,2750.0,371227.0,AQUA IÑIGO,435.0
2024-05-06,725700.0,370173.0,OSPITAL NG MUNTINLUPA,500.0
2024-05-06,1378.0,370441.0,LINKED IN,600.0
2024-05-06,2401.0,372130.0,PIZZULU FOOD CORPORATION,500.0
2024-05-06,2402.0,372127.0,CONDESA FOOD CORPORATION,600.0
2024-05-06,2403.0,372112.0,MIGHTY ICORE INT'L CORPORATION,600.0
2024-05-06,2404.0,372122.0,PERF RESTAURANT INC,1800.0
2024-05-06,2405.0,372117.0,BURGER KING,1800.0
2024-05-06,2406.0,372126.0,CONDESA FOOD CORPORATION,600.0
2024-05-06,2105.0,,TANGO COR INC,7500.0
2024-05-06,2032.0,369412.0,KIDS HOME INTERNATIONAL FOUNDATION INC,550.0
2024-05-06,2033.0,372799.0,AQUA J. BROTHERS,550.0
2024-05-06,2034.0,367852.0,LHJC WS,550.0
2024-05-06,2035.0,372795.0,A-QUALITY WATERS,550.0
2024-05-06,2036.0,361748.0,AQUA NIKIW RICA,500.0
2024-05-06,2037.0,372801.0,EST NAMNAM INC,550.0
2024-05-06,2751.0,366138.0,AMARILLO BURGER VENTURES INC,1800.0
2024-05-06,2752.0,362463.0,AMARILLO BURGER VENTURES INC,1800.0
2024-05-06,,,ALDHREN PASIG COP,100.0
2024-05-06,729717.0,365517.0,MUNICIPALITY OF PILILLA,5500.0
2024-05-06,729718.0,373820.0,BALANGA RESTAURANT,4550.0
2024-05-06,729719.0,373819.0,BARANDILYA RESTAURANT,4550.0
2024-05-07,726636.0,370437.0,SIMPLE LIVING HOTEL INC DEEPWELL,4700.0
2024-05-07,726637.0,370438.0,DELI HUNTEN SNACK BAR/WHARF MANOR,4700.0
2024-05-07,726639.0,371475.0,ZAMZAM WRS MINERAL,700.0
2024-05-07,726640.0,371476.0,ALCANTARA WATER SYSTEM,2100.0
2024-05-07,726641.0,371477.0,GALLOS WRS,700.0
2024-05-07,726642.0,371478.0,AQUA PROGRESO PDW,700.0
2024-05-07,726643.0,371479.0,RGU - ODIONGAN L-3,700.0
2024-05-07,726644.0,371480.0,AQUAFIL,700.0
2024-05-07,726645.0,371481.0,MR. NOLI SARSONA DEEPWELL L-1 PUSO/JP,700.0
2024-05-07,726646.0,371482.0,WATER GENIE - TUBURAN,700.0
2024-05-07,726647.0,371483.0,ROVIILOS HOSPITAL L-3,700.0
2024-05-07,726648.0,371484.0,MEGA CRISTAL,700.0
2024-05-07,726649.0,371485.0,IC WRS,4700.0
2024-05-07,726650.0,371486.0,AQUA DUBAI,4700.0
2024-05-07,725741.0,370426.0,WATER GENIE,700.0
2024-05-07,725743.0,,COMMUNITY RANCH DEEPWELL,1400.0
2024-05-07,725744.0,370431.0,AQUABELL WRS,700.0
2024-05-07,725745.0,370430.0,GOLDEN CLEAR WRS,700.0
2024-05-07,725746.0,370432.0,PURE FRESH WRS,700.0
2024-05-07,725747.0,370433.0,WATER GOURMET WRS,700.0
2024-05-07,725748.0,370434.0,JACOB'S WELL WRS,700.0
2024-05-07,725749.0,370435.0,DOC'S MAD BATTER CAFÉ,4700.0
2024-05-07,725750.0,370436.0,VARADERO BEACH RESORT DEEPWELL,4700.0
2024-05-07,730496.0,371898.0,YIELDING ADVANCE SUSTAINABLE ON WATER TREATMENT,700.0
2024-05-07,730497.0,371899.0,VILLA M RESORT DEEPWELL POOL,4700.0
2024-05-07,730498.0,371900.0,WARF MAMOR,4700.0
2024-05-07,730499.0,372175.0,NANO'S BAKERY,4700.0
2024-05-07,730500.0,372176.0,LATER COFFEE,4700.0
2024-05-07,726000.0,372178.0,SIBS COFFEE SHOP,4700.0
2024-05-07,726950.0,372177.0,LYN'S SNAK & RESTAURANT,4700.0
2024-05-07,728200.0,373218.0,AQUA BELLA YLENA PURIFIED WATER DEPOT,3000.0
2024-05-07,731287.0,395242.0,TEABROS CORPORATION,600.0
2024-05-07,731288.0,372137.0,ROBINSON SUPERMARKET CORPORATION,600.0
2024-05-07,731289.0,372125.0,LOCAVORE MAKATI INC,600.0
2024-05-07,1955.0,373646.0,AQUA LEONOR WS,500.0
2024-05-07,1956.0,373657.0,ZEN WATER,500.0
2024-05-07,1957.0,373669.0,LNS WRS,500.0
2024-05-07,1958.0,373671.0,"EOUDURIE WATER SYSTEM, INN",1000.0
2024-05-07,1959.0,373653.0,CHERRY'S WRS,500.0
2024-05-07,1960.0,373632.0,AQUA SAILOR WRS,500.0
2024-05-07,1961.0,373631.0,NOVELO WRS,500.0
2024-05-07,1962.0,373654.0,LOLO CLAROIS RESTAURANT,500.0
2024-05-07,1963.0,373633.0,JOSNER WRS,500.0
2024-05-07,1964.0,373656.0,JOMAY WRS,500.0
2024-05-07,1965.0,373673.0,MICRO HOMES MANAGEMENT CORP,1500.0
2024-05-07,1966.0,373665.0,ATANGAN PURIFIED & ALKALINE WRS,500.0
2024-05-07,1967.0,373669.0,LN'S WATER WRS,2500.0
2024-05-07,1968.0,373666.0,QUITOLIO WRS,500.0
2024-05-07,1969.0,373648.0,LAMKAFA WS,500.0
2024-05-07,1970.0,,NAIC WATER SUPPLY CORP,24000.0
2024-05-07,1971.0,355928.0,NAIC WATER SUPPLY CORP,25000.0
2024-05-07,1972.0,367232.0,NAIC WATER SUPPLY CORP,32000.0
2024-05-07,1973.0,373641.0,"RH MANALO RESOURCES, INC.",500.0
2024-05-07,1541.0,373651.0,SOCONG WRS,500.0
2024-05-07,1542.0,373639.0,COLD RICH PDWS,500.0
2024-05-07,1543.0,373642.0,WATER FOR LESS,500.0
2024-05-07,1544.0,673638.0,GREENFIELDS WATER,500.0
2024-05-07,1545.0,373636.0,LVIEN WRS,500.0
2024-05-07,1546.0,373647.0,RICKLY WRS,500.0
2024-05-07,1547.0,373637.0,MAYANIS WRS,500.0
2024-05-07,1548.0,373832.0,JOBEL'S WRS,500.0
2024-05-07,1549.0,373635.0,AQUA ALIEZA DRINKING WS,500.0
2024-05-07,1550.0,373634.0,YOMNI CARE PDWS,500.0
2024-05-07,1181.0,370731.0,NATURE'S EMM'S WRS,2550.0
2024-05-07,1182.0,370729.0,DOMINO'S PIZZA,900.0
2024-05-07,1183.0,370721.0,AQUA VERO,550.0
2024-05-07,1184.0,370732.0,CRISTHEA WRS,550.0
2024-05-07,1185.0,370723.0,HYDRO CARE,550.0
2024-05-07,1186.0,370724.0,KING BEE CHINESE FOOD RESTAURANT,550.0
2024-05-07,1187.0,370722.0,7 ELEVEN FOOD STORE,550.0
2024-05-07,1188.0,370734.0,MAIN STREAM WRS,550.0
2024-05-07,1189.0,370725.0,LA TRAVIESA HOTEL CORP,550.0
2024-05-07,1190.0,370727.0,BOBBY MACO'S WRS,550.0
2024-05-07,1191.0,370723.0,AQUA KENRICH,550.0
2024-05-07,1192.0,372135.0,RANCHERO SIZZLING HOUSE,550.0
2024-05-07,1193.0,370730.0,CELMAR'S PURIFIED DRINKING WATER,550.0
2024-05-07,2174.0,371711.0,LOUDS HAND ACADEMY INC,500.0
2024-05-07,2175.0,371712.0,FRANCISCO MEDICAL CLINIC,600.0
2024-05-07,2176.0,366276.0,PUREFLOW WS,450.0
2024-05-07,2177.0,366270.0,SABANILES INC,600.0
2024-05-07,2178.0,372416.0,SABANILES INC,600.0
2024-05-07,2179.0,355773.0,TAKAMURA SUSHI AND RAMEN,2800.0
2024-05-07,2180.0,363521.0,TAKAMURA SUSHI AND RAMEN,600.0
2024-05-07,2181.0,373845.0,MIRACLE SEEDS RETAIL CORP,600.0
2024-05-07,1142.0,373044.0,CLASSIC SAVORY,700.0
2024-05-07,1143.0,373048.0,ASSAM TEA CORPORATION,700.0
2024-05-07,1144.0,373046.0,UNOCHA,700.0
2024-05-07,1902.0,361945.0,OSPITAL NG PARAÑAQUE,2500.0
2024-05-07,1903.0,366040.0,OSPITAL NG PARAÑAQUE,2500.0
2024-05-07,787.0,368879.0,DENMIL WATER REFILLING STATION,550.0
2024-05-07,788.0,368878.0,BASCO WATER REFILLING STATION CRYSTAL CLEAR,550.0
2024-05-07,789.0,368877.0,AQUA MIA WATER REFILLING STATION,550.0
2024-05-07,790.0,368883.0,PUREWELL WATER STATION,550.0
2024-05-07,791.0,368876.0,PRISTONE TALE WATER REFILLING STATION,550.0
2024-05-07,792.0,369426.0,TOM'S CAFÉ,550.0
2024-05-07,793.0,370209.0,TOM'S CAFÉ,2500.0
2024-05-07,794.0,365538.0,JOHN GIL WATER REFILLING STATION,550.0
2024-05-07,795.0,368849.0,A.S MARK REALTY AND DEVELOPMENT,2200.0
2024-05-07,796.0,368860.0,AQUA GIAN,550.0
2024-05-07,797.0,368845.0,EARL JOY REFILLING STATION,550.0
2024-05-07,798.0,368837.0,NORABEN FOOD MANUFACTURING,550.0
2024-05-07,1405.0,369212.0,ROBINSON SUPERMARKET CORPORATION,650.0
2024-05-07,1406.0,369208.0,ROBINSON SUPERMARKET CORPORATION,650.0
2024-05-07,2851.0,368070.0,BIGGEST BADDEST WINGS,700.0
2024-05-07,2852.0,368590.0,AQUAEVE WATER REFILLING STATION,250.0
2024-05-07,2853.0,368591.0,BLESSING BITS WATER,250.0
2024-05-07,2854.0,368592.0,WATER MARKET,250.0
2024-05-07,2855.0,368576.0,AQUA CAZZANDRA-JHOCSON,300.0
2024-05-07,2856.0,368586.0,KC'S CLEAN/CLEAR,300.0
2024-05-07,2857.0,368643.0,AQUA 8 WATER PURIFICATION SERVICE,500.0
2024-05-07,2858.0,368587.0,WATER FOR LESS,270.0
2024-05-07,2859.0,368631.0,ANGELIQUE WATER REFILLING STATION,300.0
2024-05-07,2860.0,368632.0,AQUA KRISZA,300.0
2024-05-07,2861.0,368642.0,2L3G WATER STATION,500.0
2024-05-07,2862.0,368633.0,LIODE WATER STATION,500.0
2024-05-07,,,MOISES PASIG COP,50.0
2024-05-07,678.0,,ACE BAYPOINT HOSPITAL AND MEDICAL CENTER,3500.0
2024-05-07,679.0,369888.0,ACE BAYPOINT HOSPITAL AND MEDICAL CENTER,1000.0
2024-05-07,680.0,,ACE BAYPOINT HOSPITAL AND MEDICAL CENTER,3500.0
2024-05-07,681.0,362500.0,ALLIED CARE EXPERT MEDICAL CENTER,9000.0
2024-05-07,682.0,352805.0,ALLIED CARE EXPERT MEDICAL CENTER,9000.0
2024-05-07,683.0,370249.0,QUALITY RENAL CARE INC,1500.0
2024-05-07,684.0,370253.0,DOMINO'S PIZZA,900.0
2024-05-07,685.0,370246.0,AVITUS KIDNEY CARE AND DIALYSIS CENTER,1500.0
2024-05-07,686.0,370245.0,AVITUS KIDNEY CARE AND DIALYSIS CENTER,1500.0
2024-05-07,2211.0,373563.0,CIUDAD CHRISTHIA RESOA INC,750.0
2024-05-07,2212.0,373567.0,NEPHROMED ASIA MED CARE GRP INC,1500.0
2024-05-07,730350.0,,730350,750.0
2024-05-07,1322.0,370679.0,PROVIDENCE WRS,550.0
2024-05-07,1323.0,370685.0,ADRIAN REFILLING,550.0
2024-05-07,1324.0,370693.0,SEADWELLER CORP,1100.0
2024-05-07,1325.0,370698.0,CIPOLLA CORP,1100.0
2024-05-07,1326.0,370694.0,SHAKEY'S PIZZA,550.0
2024-05-07,1327.0,370695.0,MCBC FOOD VENTURE INC,550.0
2024-05-07,1328.0,370696.0,STIBICK WS,1100.0
2024-05-07,1329.0,370697.0,GENERATION EPICURED INC,2100.0
2024-05-07,1330.0,370689.0,OBIC NOUB INC,1100.0
2024-05-07,1331.0,368265.0,YAHXIE WS,550.0
2024-05-07,1332.0,370687.0,BARDSTOWN INC,1650.0
2024-05-07,1333.0,370677.0,WEST FIELD RESIDENCES,550.0
2024-05-07,2601.0,371253.0,BRIGGS,435.0
2024-05-07,2602.0,371249.0,AQUA ESPERANZA,435.0
2024-05-07,2603.0,371255.0,CHARLKEN,435.0
2024-05-07,2604.0,371456.0,4 ANGELS,435.0
2024-05-07,2605.0,371264.0,EURICE,435.0
2024-05-07,2606.0,371257.0,AQUA VIVA STAR,435.0
2024-05-07,2607.0,371258.0,AQUA VIVA STAR BRANCH,435.0
2024-05-07,2608.0,371259.0,AGDIPAS AQUA GOLD,435.0
2024-05-07,2609.0,371260.0,MARIEL,435.0
2024-05-07,2610.0,371254.0,IANGEL,435.0
2024-05-07,2611.0,371262.0,CHARLIZE - CHARLOTTE,435.0
2024-05-07,2612.0,371261.0,RACELL WATERMARKS,435.0
2024-05-07,2613.0,371263.0,AQUADOK,435.0
2024-05-07,2614.0,371265.0,JMRC,435.0
2024-05-07,2615.0,371284.0,RD ZAIN,435.0
2024-05-07,2616.0,371293.0,TONY,435.0
2024-05-07,2617.0,371277.0,MARY ROSE ASUNCION,435.0
2024-05-07,2618.0,371280.0,LIRIN,435.0
2024-05-07,2619.0,373857.0,CRYSTAL LIFE,435.0
2024-05-07,2620.0,371296.0,GIUANG,435.0
2024-05-07,2621.0,371269.0,QUALIPURE - BRANCH,435.0
2024-05-07,2622.0,371268.0,KAYE'S WAYSIDE,435.0
2024-05-07,2623.0,371285.0,ALEERRA'S,435.0
2024-05-07,2624.0,371290.0,INPARTS WATERWORK DEV'T CORP,435.0
2024-05-07,2625.0,371290.0,INPARTS WATERWORK DEV'T CORP,435.0
2024-05-07,2626.0,371275.0,FOUR C,435.0
2024-05-07,2627.0,371287.0,VNV,435.0
2024-05-07,2628.0,371283.0,JOCELYN PICK,435.0
2024-05-07,2629.0,371279.0,LITHE,435.0
2024-05-07,2630.0,371295.0,PJ,435.0
2024-05-07,2631.0,371289.0,JEM,435.0
2024-05-07,2632.0,371270.0,DELLY CARE,435.0
2024-05-07,2633.0,373858.0,ARDIOM,435.0
2024-05-07,2634.0,371188.0,BALDOS,435.0
2024-05-07,2635.0,371271.0,JELLS,435.0
2024-05-07,2636.0,373859.0,NALICAT,435.0
2024-05-07,2637.0,371292.0,ARR DREI,435.0
2024-05-07,2638.0,371291.0,AQUALIENS,435.0
2024-05-07,2639.0,371266.0,AQUA BELLE,435.0
2024-05-07,2640.0,371281.0,RAZON,435.0
2024-05-07,2641.0,371286.0,AQUAHOLIX,435.0
2024-05-07,2642.0,371272.0,NORJEANNE,435.0
2024-05-07,2643.0,371273.0,LUCKY ACE,435.0
2024-05-07,2644.0,371276.0,RALPHS,435.0
2024-05-07,2645.0,371282.0,GIHON SPRING,435.0
2024-05-07,2646.0,371318.0,DBD,435.0
2024-05-07,2647.0,371310.0,VILLANUEVA,435.0
2024-05-07,2648.0,371299.0,AQUA VIA,435.0
2024-05-07,2649.0,371315.0,DIAMOND SPRING,435.0
2024-05-07,2650.0,373860.0,WATER PAMP,435.0
2024-05-07,2551.0,371309.0,WATER FRONT,435.0
2024-05-07,2552.0,373861.0,CABALS,435.0
2024-05-07,2553.0,371325.0,CAMUYONG DE GUIAS,435.0
2024-05-07,2554.0,371303.0,HAROLDS,435.0
2024-05-07,2555.0,373862.0,IBA HYDRO KIDZ,435.0
2024-05-08,150.0,,RC PRIME ENT.,11000.0
2024-05-08,988.0,370746.0,WATER FOR LESS,550.0
2024-05-08,989.0,370745.0,FRANCOISE WRS,2550.0
2024-05-08,990.0,370744.0,HOLIDAY PURIFIED WATER,550.0
2024-05-08,991.0,370742.0,JEASHCRIS,550.0
2024-05-08,992.0,370740.0,FONTAINNE WATER STATION,550.0
2024-05-08,993.0,370736.0,QUEENBEE WRS,550.0
2024-05-08,994.0,370737.0,7 ELEVEN FOOD STORE,550.0
2024-05-08,995.0,370444.0,SAN MARINO LABORATIES CORP,1650.0
2024-05-08,996.0,373565.0,R3 WRS PURIFIED AND MINERAL WATER,3050.0
2024-05-08,997.0,370753.0,M.C WRS,550.0
2024-05-08,998.0,370707.0,ALVHIN WRS,550.0
2024-05-08,999.0,370752.0,A.D.D AQUA DAVE,550.0
2024-05-08,1000.0,370750.0,7 ELEVEN FOOD STORE,550.0
2024-05-08,731158.0,373618.0,NAIC DIALYSIS CENTER INC,1500.0
2024-05-08,731159.0,373630.0,NAIC DOCTOR'S HOSPITAL,1000.0
2024-05-08,731160.0,373619.0,JOLLIBEE FOODS CORP,2400.0
2024-05-08,731161.0,373628.0,SHAKEY'S PIZZA,1000.0
2024-05-08,731162.0,373621.0,CREEDENCE CLEAR WATER,500.0
2024-05-08,731163.0,373622.0,SAVERS CHOICE WS,500.0
2024-05-08,731164.0,373640.0,INTER AQUA,500.0
2024-05-08,731165.0,373652.0,AQUA RAUN KIEL WS,500.0
2024-05-08,731166.0,373623.0,GOLDEN DRAGON WRS,500.0
2024-05-08,731167.0,373863.0,OSAM WRS,500.0
2024-05-08,731168.0,373655.0,3 ANGEL'S PWS,500.0
2024-05-08,731169.0,373668.0,WES WRS,500.0
2024-05-08,731170.0,373660.0,AQUA QUEEN MAT,500.0
2024-05-08,731171.0,373661.0,CBL'S WRS,500.0
2024-05-08,731172.0,373662.0,ASENSA'S QUENCH WRS,500.0
2024-05-08,731173.0,373663.0,AJ WS,500.0
2024-05-08,731174.0,373664.0,RHEDS WRS,500.0
2024-05-08,731175.0,373625.0,WOTA MARKET,500.0
2024-05-08,731176.0,367255.0,A & G WRS,500.0
2024-05-08,731177.0,373663.0,A & G WRS,500.0
2024-05-08,731178.0,373624.0,LIVING WATER,500.0
2024-05-08,731179.0,373626.0,NATURE'S GRACE WRS,500.0
2024-05-08,731180.0,373649.0,WATER FOR LESS,500.0
2024-05-08,731181.0,373627.0,CIUDAD WRS,500.0
2024-05-08,731182.0,373670.0,MARJOS WS,500.0
2024-05-08,731183.0,373629.0,FIRST FILIPINO SAINT HOSPITAL,1000.0
2024-05-08,731184.0,373645.0,DOCTORS CHOICE WRS,500.0
2024-05-08,47.0,368118.0,OLD ENGLISH FOOD,350.0
2024-05-08,48.0,358414.0,TFIVE FOODS CORP,2250.0
2024-05-08,294.0,367899.0,AQUA 2000,700.0
2024-05-08,1294.0,372630.0,PROVENCAL FOOD CORP,700.0
2024-05-08,1295.0,372628.0,CIBO,700.0
2024-05-08,625.0,366471.0,MAGELLANIC WHITE FOOD GROUP INC,600.0
2024-05-08,626.0,366446.0,RENAISSANCE 2000 CONDOMINIUM CORPORATION,600.0
2024-05-08,627.0,348780.0,TDCX (PH) INC,16400.0
2024-05-08,,,LOPE PASIG COP,50.0
2024-05-08,727927.0,353544.0,PRIMEWATER INFRASTRUCTURE CORPORATION,576100.0
2024-05-08,2951.0,370751.0,AQUA CHLOE PURIFIED WATER,550.0
2024-05-08,1860.0,370079.0,ELITE DIALYSIS,1500.0
2024-05-08,1861.0,373566.0,CARDINAL SANTOS MEDICAL CENTER,7500.0
2024-05-08,2556.0,373561.0,MJURNESS,435.0
2024-05-08,2557.0,371387.0,RBM,435.0
2024-05-08,2558.0,371403.0,ANGEL'S,435.0
2024-05-08,2559.0,371399.0,AQUADON,435.0
2024-05-08,2560.0,371385.0,AQUA QUEZA,435.0
2024-05-08,2561.0,371368.0,HE DAVI'S,435.0
2024-05-08,2562.0,371365.0,AQUALAKEVERY,435.0
2024-05-08,2563.0,373880.0,BATLE,435.0
2024-05-08,2564.0,373881.0,OZONE PURE - CANDELARIA,435.0
2024-05-08,2565.0,371376.0,MALLE,435.0
2024-05-08,2566.0,373882.0,PHEE JHEE,435.0
2024-05-08,2567.0,371378.0,JYUANS,435.0
2024-05-08,2568.0,371378.0,SIXTY THREE,435.0
2024-05-08,2569.0,371369.0,BALAI ALOGAN,435.0
2024-05-08,2570.0,371373.0,MJENY ROBLES,435.0
2024-05-08,2571.0,371364.0,ALLEN'S TUBIG 2 GO,435.0
2024-05-08,2572.0,371371.0,HOBOL,435.0
2024-05-08,2573.0,371372.0,HOBOL,435.0
2024-05-08,2574.0,371374.0,JARE,435.0
2024-05-08,2575.0,371367.0,REH,435.0
2024-05-08,2576.0,371370.0,JMJ,435.0
2024-05-08,2577.0,371356.0,AGUA DE LUNA,435.0
2024-05-08,2578.0,371352.0,LEANNE KATE,435.0
2024-05-08,2579.0,373883.0,AQUA KESH,435.0
2024-05-08,2580.0,371349.0,TUBIG NI MADZ,435.0
2024-05-08,2581.0,373884.0,CLAIRE,435.0
2024-05-08,2582.0,371359.0,RAFAYNNA,435.0
2024-05-08,2583.0,371361.0,FAMILY CARE,435.0
2024-05-08,2584.0,371348.0,JB AQUA AMORE,435.0
2024-05-08,2585.0,371350.0,AQUA JOSH,435.0
2024-05-08,2586.0,371355.0,QUALISURE,435.0
2024-05-08,2587.0,371346.0,AQUALIPURE,435.0
2024-05-08,2588.0,371360.0,AQUA THALIA,435.0
2024-05-08,2589.0,371347.0,GAB-RON,435.0
2024-05-08,2590.0,371353.0,AQUA ZABB,435.0
2024-05-08,2591.0,371354.0,JVS,435.0
2024-05-08,2592.0,371351.0,ELLAS,435.0
2024-05-08,2593.0,371358.0,R EJADA'S,435.0
2024-05-08,2594.0,371338.0,EKAA,435.0
2024-05-08,2595.0,371331.0,ARIORES,435.0
2024-05-08,2596.0,373886.0,GRIGGS,435.0
2024-05-08,2597.0,373887.0,CARIASO,435.0
2024-05-08,2598.0,371332.0,ELANE,435.0
2024-05-08,2599.0,371330.0,ELANE EXT,435.0
2024-05-08,2600.0,371343.0,BLUE DROPS,435.0
2024-05-08,2407.0,372123.0,DOMINO'S PIZZA - CHINO ROCES (83837),900.0
2024-05-08,2408.0,372120.0,RED PLANET HOTELS PASONG TAMO CORP,500.0
2024-05-08,2409.0,366487.0,A1 PREMIUM SHABU SHABU EXPRESS,600.0
2024-05-08,2410.0,370007.0,MEDICI DI MAKATI COLLE INC,600.0
2024-05-08,2411.0,370006.0,INTERNATIONAL ACADEMY OF MANAGEMENT & ECONOMICS INC,600.0
2024-05-08,2413.0,373553.0,AQUA VINA,100.0
2024-05-08,2306.0,366407.0,ONE CAFÉ AND EXPERTS PLACE INC,600.0
2024-05-08,,,MOISES PASIG COP,50.0
2024-05-08,729720.0,370019.0,THE MATCHA TOKYO GATEWAY 2,700.0
2024-05-08,729721.0,37387.0,AGUABAY,400.0
